current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-08-09,0,0,FJ,889955.0,20/03/2020,False
2020-08-08,0,0,FJ,889955.0,20/03/2020,False
2020-08-07,0,0,FJ,889955.0,20/03/2020,False
2020-08-06,0,0,FJ,889955.0,20/03/2020,False
2020-08-05,0,0,FJ,889955.0,20/03/2020,False
2020-08-04,0,0,FJ,889955.0,20/03/2020,False
2020-08-03,0,0,FJ,889955.0,20/03/2020,False
2020-08-02,0,0,FJ,889955.0,20/03/2020,False
2020-08-01,0,1,FJ,889955.0,20/03/2020,False
2020-07-31,0,0,FJ,889955.0,20/03/2020,False
2020-07-30,0,0,FJ,889955.0,20/03/2020,False
2020-07-29,0,0,FJ,889955.0,20/03/2020,False
2020-07-28,0,0,FJ,889955.0,20/03/2020,False
2020-07-27,0,0,FJ,889955.0,20/03/2020,False
2020-07-26,0,0,FJ,889955.0,20/03/2020,False
2020-07-25,0,0,FJ,889955.0,20/03/2020,False
2020-07-24,0,0,FJ,889955.0,20/03/2020,False
2020-07-23,0,0,FJ,889955.0,20/03/2020,False
2020-07-22,1,0,FJ,889955.0,20/03/2020,False
2020-07-21,0,0,FJ,889955.0,20/03/2020,False
2020-07-20,0,0,FJ,889955.0,20/03/2020,False
2020-07-19,0,0,FJ,889955.0,20/03/2020,False
2020-07-18,0,0,FJ,889955.0,20/03/2020,False
2020-07-17,0,0,FJ,889955.0,20/03/2020,False
2020-07-16,0,0,FJ,889955.0,20/03/2020,False
2020-07-15,0,0,FJ,889955.0,20/03/2020,False
2020-07-14,0,0,FJ,889955.0,20/03/2020,False
2020-07-13,5,0,FJ,889955.0,20/03/2020,False
2020-07-12,0,0,FJ,889955.0,20/03/2020,False
2020-07-11,0,0,FJ,889955.0,20/03/2020,False
2020-07-10,0,0,FJ,889955.0,20/03/2020,False
2020-07-09,2,0,FJ,889955.0,20/03/2020,False
2020-07-08,0,0,FJ,889955.0,20/03/2020,False
2020-07-07,1,0,FJ,889955.0,20/03/2020,False
2020-07-06,0,0,FJ,889955.0,20/03/2020,False
2020-07-05,0,0,FJ,889955.0,20/03/2020,False
2020-07-04,0,0,FJ,889955.0,20/03/2020,False
2020-07-03,0,0,FJ,889955.0,20/03/2020,False
2020-07-02,0,0,FJ,889955.0,20/03/2020,False
2020-07-01,0,0,FJ,889955.0,20/03/2020,False
2020-06-30,0,0,FJ,889955.0,20/03/2020,False
2020-06-29,0,0,FJ,889955.0,20/03/2020,False
2020-06-28,0,0,FJ,889955.0,20/03/2020,False
2020-06-27,0,0,FJ,889955.0,20/03/2020,False
2020-06-26,0,0,FJ,889955.0,20/03/2020,False
2020-06-25,0,0,FJ,889955.0,20/03/2020,False
2020-06-24,0,0,FJ,889955.0,20/03/2020,False
2020-06-23,0,0,FJ,889955.0,20/03/2020,False
2020-06-22,0,0,FJ,889955.0,20/03/2020,False
2020-06-21,0,0,FJ,889955.0,20/03/2020,False
2020-06-20,0,0,FJ,889955.0,20/03/2020,False
2020-06-19,0,0,FJ,889955.0,20/03/2020,False
2020-06-18,0,0,FJ,889955.0,20/03/2020,False
2020-06-17,0,0,FJ,889955.0,20/03/2020,False
2020-06-16,0,0,FJ,889955.0,20/03/2020,False
2020-06-15,0,0,FJ,889955.0,20/03/2020,False
2020-06-14,0,0,FJ,889955.0,20/03/2020,False
2020-06-13,0,0,FJ,889955.0,20/03/2020,False
2020-06-12,0,0,FJ,889955.0,20/03/2020,False
2020-06-11,0,0,FJ,889955.0,20/03/2020,False
2020-06-10,0,0,FJ,889955.0,20/03/2020,False
2020-06-09,0,0,FJ,889955.0,20/03/2020,False
2020-06-08,0,0,FJ,889955.0,20/03/2020,False
2020-06-07,0,0,FJ,889955.0,20/03/2020,False
2020-06-06,0,0,FJ,889955.0,20/03/2020,False
2020-06-05,0,0,FJ,889955.0,20/03/2020,False
2020-06-04,0,0,FJ,889955.0,20/03/2020,False
2020-06-03,0,0,FJ,889955.0,20/03/2020,False
2020-06-02,0,0,FJ,889955.0,20/03/2020,False
2020-06-01,0,0,FJ,889955.0,20/03/2020,False
2020-05-31,0,0,FJ,889955.0,20/03/2020,False
2020-05-30,0,0,FJ,889955.0,20/03/2020,False
2020-05-29,0,0,FJ,889955.0,20/03/2020,False
2020-05-28,0,0,FJ,889955.0,20/03/2020,False
2020-05-27,0,0,FJ,889955.0,20/03/2020,False
2020-05-26,0,0,FJ,889955.0,20/03/2020,False
2020-05-25,0,0,FJ,889955.0,20/03/2020,False
2020-05-24,0,0,FJ,889955.0,20/03/2020,False
2020-05-23,0,0,FJ,889955.0,20/03/2020,False
2020-05-22,0,0,FJ,889955.0,20/03/2020,False
2020-05-21,0,0,FJ,889955.0,20/03/2020,False
2020-05-20,0,0,FJ,889955.0,20/03/2020,False
2020-05-19,0,0,FJ,889955.0,20/03/2020,False
2020-05-18,0,0,FJ,889955.0,20/03/2020,False
2020-05-17,0,0,FJ,889955.0,20/03/2020,False
2020-05-16,0,0,FJ,889955.0,20/03/2020,False
2020-05-15,0,0,FJ,889955.0,20/03/2020,False
2020-05-14,0,0,FJ,889955.0,20/03/2020,False
2020-05-13,0,0,FJ,889955.0,20/03/2020,False
2020-05-12,0,0,FJ,889955.0,20/03/2020,False
2020-05-11,0,0,FJ,889955.0,20/03/2020,False
2020-05-10,0,0,FJ,889955.0,20/03/2020,False
2020-05-09,0,0,FJ,889955.0,20/03/2020,False
2020-05-08,0,0,FJ,889955.0,20/03/2020,False
2020-05-07,0,0,FJ,889955.0,20/03/2020,False
2020-05-06,0,0,FJ,889955.0,20/03/2020,False
2020-05-05,0,0,FJ,889955.0,20/03/2020,False
2020-05-04,0,0,FJ,889955.0,20/03/2020,False
2020-05-03,0,0,FJ,889955.0,20/03/2020,False
2020-05-02,0,0,FJ,889955.0,20/03/2020,False
2020-05-01,0,0,FJ,889955.0,20/03/2020,False
2020-04-30,0,0,FJ,889955.0,20/03/2020,False
2020-04-29,0,0,FJ,889955.0,20/03/2020,False
2020-04-28,0,0,FJ,889955.0,20/03/2020,False
2020-04-27,0,0,FJ,889955.0,20/03/2020,False
2020-04-26,0,0,FJ,889955.0,20/03/2020,False
2020-04-25,0,0,FJ,889955.0,20/03/2020,False
2020-04-24,0,0,FJ,889955.0,20/03/2020,False
2020-04-23,0,0,FJ,889955.0,20/03/2020,False
2020-04-22,0,0,FJ,889955.0,20/03/2020,False
2020-04-21,1,0,FJ,889955.0,20/03/2020,False
2020-04-20,0,0,FJ,889955.0,20/03/2020,False
2020-04-19,0,0,FJ,889955.0,20/03/2020,False
2020-04-18,0,0,FJ,889955.0,20/03/2020,False
2020-04-17,1,0,FJ,889955.0,20/03/2020,False
2020-04-16,0,0,FJ,889955.0,20/03/2020,False
2020-04-15,0,0,FJ,889955.0,20/03/2020,False
2020-04-14,0,0,FJ,889955.0,20/03/2020,False
2020-04-13,0,0,FJ,889955.0,20/03/2020,False
2020-04-12,0,0,FJ,889955.0,20/03/2020,False
2020-04-11,1,0,FJ,889955.0,20/03/2020,False
2020-04-10,0,0,FJ,889955.0,20/03/2020,False
2020-04-09,0,0,FJ,889955.0,20/03/2020,False
2020-04-08,1,0,FJ,889955.0,20/03/2020,False
2020-04-07,0,0,FJ,889955.0,20/03/2020,False
2020-04-06,2,0,FJ,889955.0,20/03/2020,False
2020-04-05,0,0,FJ,889955.0,20/03/2020,False
2020-04-04,5,0,FJ,889955.0,20/03/2020,False
2020-04-03,0,0,FJ,889955.0,20/03/2020,False
2020-04-02,2,0,FJ,889955.0,20/03/2020,False
2020-04-01,0,0,FJ,889955.0,20/03/2020,False
2020-03-31,0,0,FJ,889955.0,20/03/2020,False
2020-03-30,0,0,FJ,889955.0,20/03/2020,False
2020-03-29,0,0,FJ,889955.0,20/03/2020,False
2020-03-28,0,0,FJ,889955.0,20/03/2020,False
2020-03-27,0,0,FJ,889955.0,20/03/2020,False
2020-03-26,0,0,FJ,889955.0,20/03/2020,False
2020-03-25,1,0,FJ,889955.0,20/03/2020,False
2020-03-24,1,0,FJ,889955.0,20/03/2020,False
2020-03-23,1,0,FJ,889955.0,20/03/2020,False
2020-03-22,1,0,FJ,889955.0,20/03/2020,False
2020-03-21,0,0,FJ,889955.0,20/03/2020,False
2020-03-20,1,0,FJ,889955.0,20/03/2020,False
2020-12-14,0,0,PF,279285.0,19/03/2020,
2020-12-13,0,0,PF,279285.0,19/03/2020,
2020-12-12,83,0,PF,279285.0,19/03/2020,
2020-12-11,203,5,PF,279285.0,19/03/2020,
2020-12-10,0,0,PF,279285.0,19/03/2020,
2020-12-09,225,7,PF,279285.0,19/03/2020,
2020-12-08,0,0,PF,279285.0,19/03/2020,
2020-12-07,0,0,PF,279285.0,19/03/2020,
2020-12-06,210,1,PF,279285.0,19/03/2020,
2020-12-05,181,1,PF,279285.0,19/03/2020,
2020-12-04,157,1,PF,279285.0,19/03/2020,
2020-12-03,187,1,PF,279285.0,19/03/2020,
2020-12-02,276,2,PF,279285.0,19/03/2020,
2020-12-01,0,0,PF,279285.0,19/03/2020,
2020-11-30,0,0,PF,279285.0,19/03/2020,True
2020-11-29,213,1,PF,279285.0,19/03/2020,True
2020-11-28,100,2,PF,279285.0,19/03/2020,True
2020-11-27,266,0,PF,279285.0,19/03/2020,True
2020-11-26,231,2,PF,279285.0,19/03/2020,True
2020-11-25,308,5,PF,279285.0,19/03/2020,True
2020-11-24,0,0,PF,279285.0,19/03/2020,True
2020-11-23,0,0,PF,279285.0,19/03/2020,True
2020-11-22,162,1,PF,279285.0,19/03/2020,True
2020-11-21,229,0,PF,279285.0,19/03/2020,True
2020-11-20,0,0,PF,279285.0,19/03/2020,True
2020-11-19,466,6,PF,279285.0,19/03/2020,True
2020-11-18,415,3,PF,279285.0,19/03/2020,True
2020-11-17,0,0,PF,279285.0,19/03/2020,True
2020-11-16,0,0,PF,279285.0,19/03/2020,True
2020-11-15,221,1,PF,279285.0,19/03/2020,True
2020-11-14,169,0,PF,279285.0,19/03/2020,True
2020-11-13,345,0,PF,279285.0,19/03/2020,True
2020-11-12,291,3,PF,279285.0,19/03/2020,True
2020-11-11,685,10,PF,279285.0,19/03/2020,True
2020-11-10,0,0,PF,279285.0,19/03/2020,True
2020-11-09,0,0,PF,279285.0,19/03/2020,True
2020-11-08,241,0,PF,279285.0,19/03/2020,True
2020-11-07,467,0,PF,279285.0,19/03/2020,True
2020-11-06,338,1,PF,279285.0,19/03/2020,True
2020-11-05,303,0,PF,279285.0,19/03/2020,True
2020-11-04,1384,9,PF,279285.0,19/03/2020,True
2020-11-03,0,0,PF,279285.0,19/03/2020,True
2020-11-02,0,0,PF,279285.0,19/03/2020,True
2020-11-01,0,0,PF,279285.0,19/03/2020,True
2020-10-31,0,0,PF,279285.0,19/03/2020,True
2020-10-30,769,3,PF,279285.0,19/03/2020,True
2020-10-29,0,0,PF,279285.0,19/03/2020,True
2020-10-28,634,6,PF,279285.0,19/03/2020,True
2020-10-27,62,0,PF,279285.0,19/03/2020,True
2020-10-26,0,0,PF,279285.0,19/03/2020,True
2020-10-25,0,0,PF,279285.0,19/03/2020,True
2020-10-24,698,1,PF,279285.0,19/03/2020,True
2020-10-23,489,3,PF,279285.0,19/03/2020,True
2020-10-22,62,0,PF,279285.0,19/03/2020,True
2020-10-21,751,2,PF,279285.0,19/03/2020,True
2020-10-20,0,0,PF,279285.0,19/03/2020,True
2020-10-19,0,0,PF,279285.0,19/03/2020,True
2020-10-18,62,0,PF,279285.0,19/03/2020,True
2020-10-17,162,1,PF,279285.0,19/03/2020,True
2020-10-16,62,0,PF,279285.0,19/03/2020,True
2020-10-15,322,2,PF,279285.0,19/03/2020,True
2020-10-14,0,0,PF,279285.0,19/03/2020,True
2020-10-13,497,1,PF,279285.0,19/03/2020,True
2020-10-12,0,0,PF,279285.0,19/03/2020,True
2020-10-11,0,0,PF,279285.0,19/03/2020,True
2020-10-10,402,1,PF,279285.0,19/03/2020,True
2020-10-09,0,0,PF,279285.0,19/03/2020,True
2020-10-08,62,0,PF,279285.0,19/03/2020,True
2020-10-07,0,0,PF,279285.0,19/03/2020,True
2020-10-06,264,1,PF,279285.0,19/03/2020,True
2020-10-05,0,0,PF,279285.0,19/03/2020,True
2020-10-04,0,0,PF,279285.0,19/03/2020,True
2020-10-03,174,1,PF,279285.0,19/03/2020,True
2020-10-02,124,0,PF,279285.0,19/03/2020,True
2020-10-01,0,0,PF,279285.0,19/03/2020,True
2020-09-30,0,0,PF,279285.0,19/03/2020,True
2020-09-29,334,2,PF,279285.0,19/03/2020,True
2020-09-28,0,0,PF,279285.0,19/03/2020,True
2020-09-27,0,0,PF,279285.0,19/03/2020,True
2020-09-26,0,0,PF,279285.0,19/03/2020,True
2020-09-25,0,0,PF,279285.0,19/03/2020,True
2020-09-24,0,0,PF,279285.0,19/03/2020,True
2020-09-23,0,3,PF,279285.0,19/03/2020,True
2020-09-22,14,0,PF,279285.0,19/03/2020,True
2020-09-21,47,0,PF,279285.0,19/03/2020,True
2020-09-20,62,0,PF,279285.0,19/03/2020,True
2020-09-19,19,0,PF,279285.0,19/03/2020,True
2020-09-18,55,0,PF,279285.0,19/03/2020,True
2020-09-17,26,0,PF,279285.0,19/03/2020,True
2020-09-16,72,0,PF,279285.0,19/03/2020,True
2020-09-15,146,0,PF,279285.0,19/03/2020,True
2020-09-14,0,0,PF,279285.0,19/03/2020,True
2020-09-13,0,0,PF,279285.0,19/03/2020,True
2020-09-12,96,2,PF,279285.0,19/03/2020,True
2020-09-11,0,0,PF,279285.0,19/03/2020,True
2020-09-10,84,0,PF,279285.0,19/03/2020,True
2020-09-09,0,0,PF,279285.0,19/03/2020,True
2020-09-08,17,0,PF,279285.0,19/03/2020,True
2020-09-07,0,0,PF,279285.0,19/03/2020,True
2020-09-06,62,0,PF,279285.0,19/03/2020,True
2020-09-05,36,0,PF,279285.0,19/03/2020,True
2020-09-04,0,0,PF,279285.0,19/03/2020,True
2020-09-03,23,0,PF,279285.0,19/03/2020,True
2020-09-02,46,0,PF,279285.0,19/03/2020,True
2020-09-01,107,0,PF,279285.0,19/03/2020,True
2020-08-31,0,0,PF,279285.0,19/03/2020,True
2020-08-30,0,0,PF,279285.0,19/03/2020,True
2020-08-29,67,0,PF,279285.0,19/03/2020,True
2020-08-28,0,0,PF,279285.0,19/03/2020,True
2020-08-27,43,0,PF,279285.0,19/03/2020,True
2020-08-26,0,0,PF,279285.0,19/03/2020,True
2020-08-25,74,0,PF,279285.0,19/03/2020,True
2020-08-24,0,0,PF,279285.0,19/03/2020,True
2020-08-23,0,0,PF,279285.0,19/03/2020,True
2020-08-22,4,0,PF,279285.0,19/03/2020,True
2020-08-21,0,0,PF,279285.0,19/03/2020,True
2020-08-20,21,0,PF,279285.0,19/03/2020,True
2020-08-19,0,0,PF,279285.0,19/03/2020,True
2020-08-18,19,0,PF,279285.0,19/03/2020,True
2020-08-17,26,0,PF,279285.0,19/03/2020,False
2020-08-16,0,0,PF,279285.0,19/03/2020,False
2020-08-15,16,0,PF,279285.0,19/03/2020,False
2020-08-14,11,0,PF,279285.0,19/03/2020,False
2020-08-13,6,0,PF,279285.0,19/03/2020,False
2020-08-12,71,0,PF,279285.0,19/03/2020,False
2020-08-11,0,0,PF,279285.0,19/03/2020,False
2020-08-10,0,0,PF,279285.0,19/03/2020,False
2020-08-09,0,0,PF,279285.0,19/03/2020,False
2020-08-08,0,0,PF,279285.0,19/03/2020,False
2020-08-07,0,0,PF,279285.0,19/03/2020,False
2020-08-06,0,0,PF,279285.0,19/03/2020,False
2020-08-05,0,0,PF,279285.0,19/03/2020,False
2020-08-04,0,0,PF,279285.0,19/03/2020,False
2020-08-03,0,0,PF,279285.0,19/03/2020,False
2020-08-02,0,0,PF,279285.0,19/03/2020,False
2020-08-01,0,0,PF,279285.0,19/03/2020,False
2020-07-31,0,0,PF,279285.0,19/03/2020,False
2020-07-30,0,0,PF,279285.0,19/03/2020,False
2020-07-29,0,0,PF,279285.0,19/03/2020,False
2020-07-28,0,0,PF,279285.0,19/03/2020,False
2020-07-27,0,0,PF,279285.0,19/03/2020,False
2020-07-26,0,0,PF,279285.0,19/03/2020,False
2020-07-25,0,0,PF,279285.0,19/03/2020,False
2020-07-24,0,0,PF,279285.0,19/03/2020,False
2020-07-23,0,0,PF,279285.0,19/03/2020,False
2020-07-22,0,0,PF,279285.0,19/03/2020,False
2020-07-21,0,0,PF,279285.0,19/03/2020,False
2020-07-20,0,0,PF,279285.0,19/03/2020,False
2020-07-19,0,0,PF,279285.0,19/03/2020,False
2020-07-18,0,0,PF,279285.0,19/03/2020,False
2020-07-17,0,0,PF,279285.0,19/03/2020,False
2020-07-16,0,0,PF,279285.0,19/03/2020,False
2020-07-15,0,0,PF,279285.0,19/03/2020,False
2020-07-14,0,0,PF,279285.0,19/03/2020,False
2020-07-13,0,0,PF,279285.0,19/03/2020,False
2020-07-12,0,0,PF,279285.0,19/03/2020,False
2020-07-11,0,0,PF,279285.0,19/03/2020,False
2020-07-10,0,0,PF,279285.0,19/03/2020,False
2020-07-09,0,0,PF,279285.0,19/03/2020,False
2020-07-08,0,0,PF,279285.0,19/03/2020,False
2020-07-07,0,0,PF,279285.0,19/03/2020,False
2020-07-06,0,0,PF,279285.0,19/03/2020,False
2020-07-05,0,0,PF,279285.0,19/03/2020,False
2020-07-04,0,0,PF,279285.0,19/03/2020,False
2020-07-03,0,0,PF,279285.0,19/03/2020,False
2020-07-02,0,0,PF,279285.0,19/03/2020,False
2020-07-01,0,0,PF,279285.0,19/03/2020,False
2020-06-30,0,0,PF,279285.0,19/03/2020,False
2020-06-29,0,0,PF,279285.0,19/03/2020,False
2020-06-28,0,0,PF,279285.0,19/03/2020,False
2020-06-27,2,0,PF,279285.0,19/03/2020,False
2020-06-26,0,0,PF,279285.0,19/03/2020,False
2020-06-25,0,0,PF,279285.0,19/03/2020,False
2020-06-24,0,0,PF,279285.0,19/03/2020,False
2020-06-23,0,0,PF,279285.0,19/03/2020,False
2020-06-22,0,0,PF,279285.0,19/03/2020,False
2020-06-21,0,0,PF,279285.0,19/03/2020,False
2020-06-20,0,0,PF,279285.0,19/03/2020,False
2020-06-19,0,0,PF,279285.0,19/03/2020,False
2020-06-18,0,0,PF,279285.0,19/03/2020,False
2020-06-17,0,0,PF,279285.0,19/03/2020,False
2020-06-16,0,0,PF,279285.0,19/03/2020,False
2020-06-15,0,0,PF,279285.0,19/03/2020,False
2020-06-14,0,0,PF,279285.0,19/03/2020,False
2020-06-13,0,0,PF,279285.0,19/03/2020,False
2020-06-12,0,0,PF,279285.0,19/03/2020,False
2020-06-11,0,0,PF,279285.0,19/03/2020,False
2020-06-10,0,0,PF,279285.0,19/03/2020,False
2020-06-09,0,0,PF,279285.0,19/03/2020,False
2020-06-08,0,0,PF,279285.0,19/03/2020,False
2020-06-07,0,0,PF,279285.0,19/03/2020,False
2020-06-06,0,0,PF,279285.0,19/03/2020,False
2020-06-05,0,0,PF,279285.0,19/03/2020,False
2020-06-04,0,0,PF,279285.0,19/03/2020,False
2020-06-03,0,0,PF,279285.0,19/03/2020,False
2020-06-02,0,0,PF,279285.0,19/03/2020,False
2020-06-01,0,0,PF,279285.0,19/03/2020,False
2020-05-31,0,0,PF,279285.0,19/03/2020,False
2020-05-30,0,0,PF,279285.0,19/03/2020,False
2020-05-29,0,0,PF,279285.0,19/03/2020,False
2020-05-28,0,0,PF,279285.0,19/03/2020,False
2020-05-27,0,0,PF,279285.0,19/03/2020,False
2020-05-26,0,0,PF,279285.0,19/03/2020,False
2020-05-25,0,0,PF,279285.0,19/03/2020,False
2020-05-24,0,0,PF,279285.0,19/03/2020,False
2020-05-23,0,0,PF,279285.0,19/03/2020,False
2020-05-22,0,0,PF,279285.0,19/03/2020,False
2020-05-21,0,0,PF,279285.0,19/03/2020,False
2020-05-20,0,0,PF,279285.0,19/03/2020,False
2020-05-19,0,0,PF,279285.0,19/03/2020,False
2020-05-18,0,0,PF,279285.0,19/03/2020,False
2020-05-17,0,0,PF,279285.0,19/03/2020,False
2020-05-16,0,0,PF,279285.0,19/03/2020,False
2020-05-15,0,0,PF,279285.0,19/03/2020,False
2020-05-14,0,0,PF,279285.0,19/03/2020,False
2020-05-13,0,0,PF,279285.0,19/03/2020,False
2020-05-12,0,0,PF,279285.0,19/03/2020,False
2020-05-11,0,0,PF,279285.0,19/03/2020,False
2020-05-10,0,0,PF,279285.0,19/03/2020,False
2020-05-09,0,0,PF,279285.0,19/03/2020,False
2020-05-08,0,0,PF,279285.0,19/03/2020,False
2020-05-07,0,0,PF,279285.0,19/03/2020,False
2020-05-06,2,0,PF,279285.0,19/03/2020,False
2020-05-05,0,0,PF,279285.0,19/03/2020,False
2020-05-04,0,0,PF,279285.0,19/03/2020,False
2020-05-03,0,0,PF,279285.0,19/03/2020,False
2020-05-02,0,0,PF,279285.0,19/03/2020,False
2020-05-01,0,0,PF,279285.0,19/03/2020,False
2020-04-30,0,0,PF,279285.0,19/03/2020,False
2020-04-29,0,0,PF,279285.0,19/03/2020,False
2020-04-28,1,0,PF,279285.0,19/03/2020,False
2020-04-27,0,0,PF,279285.0,19/03/2020,False
2020-04-26,0,0,PF,279285.0,19/03/2020,False
2020-04-25,0,0,PF,279285.0,19/03/2020,False
2020-04-24,0,0,PF,279285.0,19/03/2020,False
2020-04-23,0,0,PF,279285.0,19/03/2020,False
2020-04-22,1,0,PF,279285.0,19/03/2020,False
2020-04-21,1,0,PF,279285.0,19/03/2020,False
2020-04-20,0,0,PF,279285.0,19/03/2020,False
2020-04-19,0,0,PF,279285.0,19/03/2020,False
2020-04-18,0,0,PF,279285.0,19/03/2020,False
2020-04-17,0,0,PF,279285.0,19/03/2020,False
2020-04-16,0,0,PF,279285.0,19/03/2020,False
2020-04-15,0,0,PF,279285.0,19/03/2020,False
2020-04-14,2,0,PF,279285.0,19/03/2020,False
2020-04-13,2,0,PF,279285.0,19/03/2020,False
2020-04-12,0,0,PF,279285.0,19/03/2020,False
2020-04-11,0,0,PF,279285.0,19/03/2020,False
2020-04-10,0,0,PF,279285.0,19/03/2020,False
2020-04-09,4,0,PF,279285.0,19/03/2020,False
2020-04-08,6,0,PF,279285.0,19/03/2020,False
2020-04-07,0,0,PF,279285.0,19/03/2020,False
2020-04-06,1,0,PF,279285.0,19/03/2020,False
2020-04-05,1,0,PF,279285.0,19/03/2020,False
2020-04-04,2,0,PF,279285.0,19/03/2020,False
2020-04-03,0,0,PF,279285.0,19/03/2020,False
2020-04-02,0,0,PF,279285.0,19/03/2020,False
2020-04-01,1,0,PF,279285.0,19/03/2020,False
2020-03-31,1,0,PF,279285.0,19/03/2020,False
2020-03-30,1,0,PF,279285.0,19/03/2020,False
2020-03-29,4,0,PF,279285.0,19/03/2020,False
2020-03-28,0,0,PF,279285.0,19/03/2020,False
2020-03-27,5,0,PF,279285.0,19/03/2020,False
2020-03-26,0,0,PF,279285.0,19/03/2020,False
2020-03-25,2,0,PF,279285.0,19/03/2020,False
2020-03-24,5,0,PF,279285.0,19/03/2020,False
2020-03-23,1,0,PF,279285.0,19/03/2020,False
2020-03-22,2,0,PF,279285.0,19/03/2020,False
2020-03-21,12,0,PF,279285.0,19/03/2020,False
2020-03-20,0,0,PF,279285.0,19/03/2020,False
2020-03-19,3,0,PF,279285.0,19/03/2020,False
2020-12-14,16,1,GU,167295.0,19/03/2020,
2020-12-13,0,0,GU,167295.0,19/03/2020,
2020-12-12,38,2,GU,167295.0,19/03/2020,
2020-12-11,13,2,GU,167295.0,19/03/2020,
2020-12-10,13,0,GU,167295.0,19/03/2020,
2020-12-09,7,0,GU,167295.0,19/03/2020,
2020-12-08,15,0,GU,167295.0,19/03/2020,
2020-12-07,0,0,GU,167295.0,19/03/2020,
2020-12-06,45,0,GU,167295.0,19/03/2020,
2020-12-05,17,1,GU,167295.0,19/03/2020,
2020-12-04,22,0,GU,167295.0,19/03/2020,
2020-12-03,31,0,GU,167295.0,19/03/2020,
2020-12-02,37,0,GU,167295.0,19/03/2020,
2020-12-01,34,0,GU,167295.0,19/03/2020,
2020-11-30,36,0,GU,167295.0,19/03/2020,True
2020-11-29,0,0,GU,167295.0,19/03/2020,True
2020-11-28,34,1,GU,167295.0,19/03/2020,True
2020-11-27,43,2,GU,167295.0,19/03/2020,True
2020-11-26,0,0,GU,167295.0,19/03/2020,True
2020-11-25,103,3,GU,167295.0,19/03/2020,True
2020-11-24,53,0,GU,167295.0,19/03/2020,True
2020-11-23,0,0,GU,167295.0,19/03/2020,True
2020-11-22,97,3,GU,167295.0,19/03/2020,True
2020-11-21,36,2,GU,167295.0,19/03/2020,True
2020-11-20,70,1,GU,167295.0,19/03/2020,True
2020-11-19,112,0,GU,167295.0,19/03/2020,True
2020-11-18,113,2,GU,167295.0,19/03/2020,True
2020-11-17,0,0,GU,167295.0,19/03/2020,True
2020-11-16,156,5,GU,167295.0,19/03/2020,True
2020-11-15,41,0,GU,167295.0,19/03/2020,True
2020-11-14,74,1,GU,167295.0,19/03/2020,True
2020-11-13,95,1,GU,167295.0,19/03/2020,True
2020-11-12,101,0,GU,167295.0,19/03/2020,True
2020-11-11,421,0,GU,167295.0,19/03/2020,True
2020-11-10,0,2,GU,167295.0,19/03/2020,True
2020-11-09,120,0,GU,167295.0,19/03/2020,True
2020-11-08,0,0,GU,167295.0,19/03/2020,True
2020-11-07,109,4,GU,167295.0,19/03/2020,True
2020-11-06,101,2,GU,167295.0,19/03/2020,True
2020-11-05,91,2,GU,167295.0,19/03/2020,True
2020-11-04,119,2,GU,167295.0,19/03/2020,True
2020-11-03,0,0,GU,167295.0,19/03/2020,True
2020-11-02,3,0,GU,167295.0,19/03/2020,True
2020-11-01,9,0,GU,167295.0,19/03/2020,True
2020-10-31,215,1,GU,167295.0,19/03/2020,True
2020-10-30,0,1,GU,167295.0,19/03/2020,True
2020-10-29,34,1,GU,167295.0,19/03/2020,True
2020-10-28,96,1,GU,167295.0,19/03/2020,True
2020-10-27,120,3,GU,167295.0,19/03/2020,True
2020-10-26,0,1,GU,167295.0,19/03/2020,True
2020-10-25,75,2,GU,167295.0,19/03/2020,True
2020-10-24,85,0,GU,167295.0,19/03/2020,True
2020-10-23,88,0,GU,167295.0,19/03/2020,True
2020-10-22,82,2,GU,167295.0,19/03/2020,True
2020-10-21,130,1,GU,167295.0,19/03/2020,True
2020-10-20,81,0,GU,167295.0,19/03/2020,True
2020-10-19,58,0,GU,167295.0,19/03/2020,True
2020-10-18,0,3,GU,167295.0,19/03/2020,True
2020-10-17,190,0,GU,167295.0,19/03/2020,True
2020-10-16,86,2,GU,167295.0,19/03/2020,True
2020-10-15,75,0,GU,167295.0,19/03/2020,True
2020-10-14,96,1,GU,167295.0,19/03/2020,True
2020-10-13,92,0,GU,167295.0,19/03/2020,True
2020-10-12,0,0,GU,167295.0,19/03/2020,True
2020-10-11,89,2,GU,167295.0,19/03/2020,True
2020-10-10,55,0,GU,167295.0,19/03/2020,True
2020-10-09,116,0,GU,167295.0,19/03/2020,True
2020-10-08,0,3,GU,167295.0,19/03/2020,True
2020-10-07,65,0,GU,167295.0,19/03/2020,True
2020-10-06,54,3,GU,167295.0,19/03/2020,True
2020-10-05,0,1,GU,167295.0,19/03/2020,True
2020-10-04,149,2,GU,167295.0,19/03/2020,True
2020-10-03,0,0,GU,167295.0,19/03/2020,True
2020-10-02,107,2,GU,167295.0,19/03/2020,True
2020-10-01,0,0,GU,167295.0,19/03/2020,True
2020-09-30,53,1,GU,167295.0,19/03/2020,True
2020-09-29,36,4,GU,167295.0,19/03/2020,True
2020-09-28,0,0,GU,167295.0,19/03/2020,True
2020-09-27,68,0,GU,167295.0,19/03/2020,True
2020-09-26,51,4,GU,167295.0,19/03/2020,True
