post,lat,lon,description,weapon,district,neighborhood,inside,common_dist,current_date,dist_center,day_period,crime_type
415.0,39.35227,-76.58213,AUTO THEFT,0,NORTHEASTERN,Perring Loch,0.0,1.0,2015-08-24 17:00:00,5.755557236355953,6,3
513.0,39.32508,-76.60938,BURGLARY,0,NORTHERN,Better Waverly,1.0,1.0,2015-04-16 13:00:00,2.0308130809492084,5,15
111.0,39.29163,-76.61826,LARCENY FROM AUTO,0,CENTRAL,Downtown,0.0,1.0,2013-06-21 09:30:00,1.7764043320341931,4,2
523.0,39.36278,-76.59851,BURGLARY,0,NORTHERN,Chinquapin Park,1.0,1.0,2011-06-24 11:30:00,6.325458110866496,4,15
842.0,39.29323,-76.66259,AUTO THEFT,0,SOUTHWESTERN,Penrose/Fayette Street Outreach,0.0,1.0,2014-12-23 22:15:00,4.342985522416457,8,3
221.0,39.29498,-76.58209,BURGLARY,0,SOUTHEASTERN,Patterson Place,1.0,1.0,2015-08-22 19:00:00,3.201747891557941,7,15
621.0,39.32712,-76.68331,COMMON ASSAULT,1,NORTHWESTERN,Central Forest Park,1.0,1.0,2016-04-03 22:30:00,6.222449613094674,8,21
621.0,39.3262,-76.68736,ASSAULT BY THREAT,0,NORTHWESTERN,Central Forest Park,1.0,0.0,2016-02-18 19:15:00,6.516492561214657,7,31
543.0,39.33242,-76.60781,AGG. ASSAULT,2,NORTHERN,Waverly,1.0,0.0,2016-05-22 21:50:00,2.855192200611132,8,32
111.0,39.28979,-76.60672,COMMON ASSAULT,1,CENTRAL,Downtown,0.0,1.0,2013-03-21 23:30:00,2.109837792463975,8,21
512.0,39.33076,-76.61628,LARCENY FROM AUTO,0,NORTHERN,Charles Village,0.0,1.0,2015-09-26 16:00:00,2.591277164863123,6,2
941.0,39.27436,-76.6293,BURGLARY,0,SOUTHERN,Carroll - Camden Industrial Area,1.0,1.0,2016-07-09 01:00:00,3.866604879655897,1,15
131.0,39.30667,-76.63295,AGG. ASSAULT,4,CENTRAL,Druid Heights,1.0,0.0,2014-09-02 00:30:00,1.495290064279157,1,32
513.0,39.31825,-76.6095,COMMON ASSAULT,1,NORTHERN,Harwood,0.0,1.0,2012-06-08 22:40:00,1.309265369432787,8,21
434.0,39.31984,-76.57568,AGG. ASSAULT,1,NORTHEASTERN,Belair-Edison,0.0,0.0,2016-10-24 19:30:00,3.7011437046943985,7,32
832.0,39.27325,-76.66305,COMMON ASSAULT,1,SOUTHWESTERN,Wilhelm Park,1.0,1.0,2013-03-03 01:15:00,5.582615871393986,1,21
443.0,39.33347,-76.55282,COMMON ASSAULT,1,NORTHEASTERN,Frankford,1.0,1.0,2014-07-17 10:30:00,6.1279030804197125,4,21
641.0,39.32104,-76.68551,AGG. ASSAULT,2,NORTHWESTERN,West Forest Park,1.0,0.0,2013-05-28 18:30:00,6.201993538918241,7,32
631.0,39.36408,-76.70823,AGG. ASSAULT,1,NORTHWESTERN,Fallstaff,1.0,0.0,2011-01-23 09:00:00,10.155796458588725,4,32
415.0,39.35921,-76.5818,LARCENY,0,NORTHEASTERN,Loch Raven,1.0,1.0,2011-10-18 13:09:00,6.448164202032822,5,1
614.0,39.3344,-76.66286,LARCENY FROM AUTO,0,NORTHWESTERN,Central Park Heights,0.0,1.0,2014-05-08 11:30:00,5.050264367131172,4,2
531.0,39.3302,-76.63256,LARCENY FROM AUTO,0,NORTHERN,Hampden,0.0,1.0,2015-06-19 22:00:00,2.9190284987751625,8,2
642.0,39.32758,-76.68246,BURGLARY,0,NORTHWESTERN,Callaway-Garrison,1.0,1.0,2012-01-16 17:30:00,6.172361694150366,6,15
111.0,39.29016,-76.61647,LARCENY,0,CENTRAL,Downtown,0.0,1.0,2012-02-01 13:45:00,1.9265959409665654,5,1
941.0,39.28274,-76.61317,COMMON ASSAULT,1,SOUTHERN,Otterbein,0.0,1.0,2015-07-27 12:57:00,2.7584432695055843,5,21
943.0,39.2704,-76.60427,LARCENY FROM AUTO,0,SOUTHERN,Riverside,0.0,1.0,2011-08-16 21:30:00,4.236911604865226,8,2
631.0,39.35987,-76.70463,COMMON ASSAULT,1,NORTHWESTERN,Fallstaff,0.0,1.0,2011-11-18 17:40:00,9.62426296164223,6,21
233.0,39.27647,-76.54455,LARCENY FROM AUTO,0,SOUTHEASTERN,Medford,0.0,1.0,2016-09-06 09:00:00,7.021440537156083,4,2
342.0,39.31294,-76.59513,LARCENY,0,EASTERN,South Clifton Park,1.0,1.0,2013-10-03 13:30:00,1.8642914250777247,5,1
411.0,39.32115,-76.59626,COMMON ASSAULT,1,NORTHEASTERN,Coldstream Homestead Montebello,0.0,1.0,2012-03-23 15:50:00,2.25550991435604,6,21
132.0,39.30221,-76.62411,LARCENY,0,CENTRAL,Madison Park,1.0,1.0,2013-09-09 13:00:00,0.9368754404625276,5,1
732.0,39.31824,-76.64862,AUTO THEFT,0,WESTERN,Parkview/Woodbrook,1.0,1.0,2013-02-08 02:45:00,3.0833045621785415,1,3
423.0,39.35895,-76.57134,COMMON ASSAULT,1,NORTHEASTERN,Hamilton Hills,1.0,1.0,2016-10-31 19:45:00,6.876843978800687,7,21
211.0,39.28851,-76.59944,LARCENY FROM AUTO,0,SOUTHEASTERN,Little Italy,0.0,1.0,2011-02-01 15:00:00,2.5264204967779404,6,2
211.0,39.29,-76.60036,LARCENY,0,SOUTHEASTERN,Jonestown,1.0,1.0,2014-09-02 09:00:00,2.3446083453361215,4,1
442.0,39.32454,-76.55599,LARCENY,0,NORTHEASTERN,Parkside,0.0,1.0,2012-03-05 12:00:00,5.470208712062386,5,1
843.0,39.29194,-76.68927,ROBBERY - STREET,0,SOUTHWESTERN,Allendale,1.0,0.0,2016-02-19 15:40:00,6.571410126857048,6,11
921.0,39.26255,-76.64312,COMMON ASSAULT,1,SOUTHERN,Mount Winans,1.0,1.0,2015-06-08 11:30:00,5.5291717204116395,4,21
513.0,39.32279,-76.60738,COMMON ASSAULT,1,NORTHERN,Better Waverly,1.0,1.0,2013-08-19 01:33:00,1.8453330864437214,1,21
112.0,39.28659,-76.61204,COMMON ASSAULT,1,CENTRAL,Inner Harbor,1.0,1.0,2015-05-21 19:50:00,2.342439271963734,7,21
111.0,39.28973,-76.61088,LARCENY,0,CENTRAL,Downtown,1.0,1.0,2013-03-21 09:30:00,2.0144904468104716,4,1
113.0,39.28623,-76.62092,LARCENY FROM AUTO,0,CENTRAL,Downtown West,1.0,1.0,2013-10-17 06:30:00,2.4061520502817766,3,2
614.0,39.34638,-76.67254,ASSAULT BY THREAT,0,NORTHWESTERN,Central Park Heights,1.0,0.0,2011-02-05 14:15:00,6.536556990669026,5,31
412.0,39.34021,-76.59093,BURGLARY,0,NORTHEASTERN,Hillen,1.0,1.0,2012-12-25 02:45:00,4.2154560032525215,1,15
632.0,39.34988,-76.69333,ROBBERY - COMMERCIAL,0,NORTHWESTERN,Glen,1.0,0.0,2015-05-20 09:43:00,8.183480258617726,4,12
641.0,39.31837,-76.6732,LARCENY,0,NORTHWESTERN,Hanlon-Longwood,0.0,1.0,2015-01-28 13:00:00,5.102426412935596,5,1
842.0,39.29012,-76.66044,AGG. ASSAULT,2,SOUTHWESTERN,Penrose/Fayette Street Outreach,0.0,1.0,2013-10-27 01:43:00,4.3145159976347855,1,32
513.0,39.32497,-76.60779,AUTO THEFT,0,NORTHERN,Better Waverly,0.0,0.0,2015-02-20 15:00:00,2.0595512768415065,6,3
722.0,39.29859,-76.65111,AUTO THEFT,0,WESTERN,Midtown-Edmondson,0.0,1.0,2015-12-31 14:00:00,3.211333075435426,5,3
121.0,39.29707,-76.62662,COMMON ASSAULT,1,CENTRAL,Heritage Crossing,0.0,1.0,2011-12-02 20:40:00,1.4954196665013109,7,21
841.0,39.27805,-76.65893,COMMON ASSAULT,1,SOUTHWESTERN,Millhill,0.0,1.0,2013-07-24 16:37:00,4.961306074281222,6,21
934.0,39.28509,-76.64672,AGG. ASSAULT,2,SOUTHERN,Carrollton Ridge,1.0,0.0,2014-04-10 15:35:00,3.656224959531525,6,32
612.0,39.33327,-76.65591,ASSAULT BY THREAT,0,NORTHWESTERN,Park Circle,1.0,0.0,2016-06-14 12:15:00,4.50141655751997,5,31
211.0,39.28526,-76.60126,COMMON ASSAULT,1,SOUTHEASTERN,Little Italy,0.0,1.0,2016-10-28 21:30:00,2.761636286158662,8,21
543.0,39.32852,-76.60454,LARCENY FROM AUTO,0,NORTHERN,Waverly,0.0,1.0,2015-01-22 09:45:00,2.527707022518412,4,2
432.0,39.32229,-76.56362,LARCENY,0,NORTHEASTERN,Belair-Edison,0.0,1.0,2013-02-09 20:30:00,4.767661726112648,7,1
221.0,39.2986,-76.57807,AGG. ASSAULT,2,SOUTHEASTERN,McElderry Park,1.0,0.0,2015-08-20 09:20:00,3.3778927200087847,4,32
523.0,39.35565,-76.60992,COMMON ASSAULT,1,NORTHERN,Homeland,0.0,1.0,2012-06-17 20:01:00,5.381334434895315,7,21
444.0,39.33856,-76.53135,AUTO THEFT,0,NORTHEASTERN,Frankford,0.0,1.0,2016-06-15 10:00:00,8.032236035493376,4,3
343.0,39.31085,-76.59842,LARCENY,0,EASTERN,Oliver,1.0,1.0,2012-09-17 20:10:00,1.5261237514524244,7,1
511.0,39.32978,-76.61799,LARCENY,0,NORTHERN,Johns Hopkins Homewood,1.0,1.0,2012-02-19 23:45:00,2.4900892794865306,8,1
331.0,39.30682,-76.58518,SHOOTING,4,EASTERN,Broadway East,0.0,0.0,2012-05-28 21:29:00,2.619556589201804,8,51
441.0,39.30577,-76.53683,LARCENY FROM AUTO,0,NORTHEASTERN,Pulaski Industrial Area,0.0,1.0,2016-01-18 10:00:00,6.782373810717341,4,2
112.0,39.28685,-76.60867,LARCENY FROM AUTO,0,CENTRAL,Inner Harbor,1.0,1.0,2012-03-20 11:15:00,2.3697617694306707,4,2
233.0,39.28469,-76.56488,LARCENY FROM AUTO,0,SOUTHEASTERN,Brewers Hill,0.0,1.0,2011-06-22 18:00:00,5.048144635102852,7,2
721.0,39.29389,-76.66139,AGG. ASSAULT,2,WESTERN,Rosemont Homeowners/Tenants,0.0,1.0,2013-01-06 02:00:00,4.2201374027273895,1,32
514.0,39.31426,-76.61685,ROBBERY - STREET,4,NORTHERN,Old Goucher,0.0,0.0,2011-12-21 11:21:00,0.7629392674026247,4,11
642.0,39.33749,-76.68057,BURGLARY,0,NORTHWESTERN,Dolfield,1.0,1.0,2012-07-04 18:13:00,6.511157023147451,7,15
222.0,39.29276,-76.5734,ROBBERY - STREET,0,SOUTHEASTERN,Patterson Park Neighborhood,0.0,0.0,2012-10-08 16:20:00,3.984124617152718,6,11
321.0,39.29774,-76.5851,LARCENY,0,EASTERN,CARE,1.0,1.0,2013-05-22 14:00:00,2.8398483370318246,5,1
342.0,39.31468,-76.60811,RAPE,0,EASTERN,East Baltimore Midway,1.0,0.0,2013-10-08 10:03:17,1.029342981980007,4,52
713.0,39.29652,-76.64434,LARCENY FROM AUTO,0,WESTERN,Harlem Park,0.0,0.0,2015-08-01 12:10:00,2.75664409071069,5,2
731.0,39.30985,-76.64764,ROBBERY - COMMERCIAL,0,WESTERN,Mondawmin,1.0,0.0,2013-10-07 21:30:00,2.7695451446577417,8,12
423.0,39.36674,-76.56224,ARSON,0,NORTHEASTERN,Hamilton Hills,1.0,0.0,2013-11-20 09:00:00,8.033545791852715,4,41
432.0,39.32179,-76.57202,COMMON ASSAULT,1,NORTHEASTERN,Belair-Edison,0.0,1.0,2013-07-25 15:10:00,4.074986889888997,6,21
343.0,39.30976,-76.60278,BURGLARY,0,EASTERN,Oliver,1.0,1.0,2011-08-03 16:30:00,1.1328810435096575,6,15
612.0,39.33299,-76.65854,LARCENY FROM AUTO,0,NORTHERN,Park Circle,0.0,1.0,2012-11-10 20:00:00,4.658955168222249,7,2
542.0,39.34152,-76.60456,BURGLARY,0,NORTHERN,Pen Lucy,1.0,1.0,2015-05-07 15:10:00,3.904856582470751,6,15
841.0,39.28029,-76.65031,LARCENY,0,SOUTHWESTERN,Carrollton Ridge,0.0,1.0,2015-02-27 20:00:00,4.249947045473748,7,1
935.0,39.28529,-76.64082,BURGLARY,0,SOUTHERN,New Southwest/Mount Clare,1.0,1.0,2012-09-15 09:30:00,3.285642600712054,4,15
631.0,39.35627,-76.7027,LARCENY,0,NORTHWESTERN,Reisterstown Station,1.0,1.0,2014-10-18 19:55:00,9.25237160256745,7,1
631.0,39.35933,-76.70668,LARCENY,0,NORTHWESTERN,Reisterstown Station,0.0,1.0,2015-01-30 12:50:00,9.729485574661336,5,1
533.0,39.3339,-76.64641,BURGLARY,0,NORTHERN,Woodberry,1.0,1.0,2012-01-31 23:26:00,3.9583133315945167,8,15
742.0,39.30684,-76.64636,AUTO THEFT,0,WESTERN,Sandtown-Winchester,0.0,1.0,2014-08-01 22:00:00,2.6476710455558936,8,3
741.0,39.30888,-76.64814,ROBBERY - STREET,2,WESTERN,Easterwood,0.0,0.0,2016-03-30 21:11:00,2.804296786366799,8,11
822.0,39.29713,-76.68812,AUTO THEFT,0,SOUTHWESTERN,Rognel Heights,0.0,1.0,2013-01-22 08:30:00,6.346205616600665,3,3
935.0,39.28329,-76.64148,ROBBERY - COMMERCIAL,4,SOUTHERN,New Southwest/Mount Clare,1.0,0.0,2011-10-21 14:42:00,3.491761466677027,5,12
426.0,39.34103,-76.55876,LARCENY FROM AUTO,0,NORTHEASTERN,Waltherson,0.0,1.0,2014-07-16 11:30:00,6.1528841225057125,4,2
531.0,39.31912,-76.64257,LARCENY FROM AUTO,0,NORTHERN,Druid Hill Park,0.0,1.0,2013-11-17 16:00:00,2.657743411272807,6,2
912.0,39.24107,-76.60831,BURGLARY,0,SOUTHERN,Fairfield Area,1.0,1.0,2015-11-28 18:55:00,7.411934209501558,7,15
341.0,39.31451,-76.61061,COMMON ASSAULT,1,EASTERN,Barclay,1.0,1.0,2014-11-02 14:40:00,0.8934621611849004,5,21
844.0,39.29635,-76.68216,AUTO THEFT,0,SOUTHWESTERN,Edmondson Village,0.0,1.0,2013-10-05 01:01:00,5.860191486041143,1,3
111.0,39.28963,-76.61182,LARCENY,0,CENTRAL,Downtown,1.0,1.0,2013-08-25 20:00:00,2.0106972916802754,7,1
631.0,39.35491,-76.70379,LARCENY FROM AUTO,0,NORTHWESTERN,Reisterstown Station,0.0,1.0,2013-08-28 15:00:00,9.24133634671536,6,2
522.0,39.36691,-76.60962,BURGLARY,0,NORTHERN,Evesham Park,1.0,1.0,2012-10-04 06:30:00,6.631486247776614,3,15
921.0,39.26077,-76.63424,BURGLARY,0,SOUTHERN,Westport,1.0,1.0,2016-09-27 05:30:00,5.436189353528168,2,15
543.0,39.33535,-76.60917,COMMON ASSAULT,1,NORTHERN,Waverly,1.0,1.0,2013-01-13 00:00:00,3.150219166581848,1,21
111.0,39.29279,-76.62124,LARCENY,0,CENTRAL,Downtown,1.0,1.0,2012-10-30 15:10:00,1.7031238560843227,6,1
531.0,39.33206,-76.638,ROBBERY - RESIDENCE,0,NORTHERN,Hampden,1.0,0.0,2012-10-03 11:00:00,3.3458113571448527,4,14
731.0,39.31337,-76.66335,AUTO THEFT,0,WESTERN,Panway/Braddish Avenue,0.0,1.0,2013-11-23 15:00:00,4.160862229003381,6,3
132.0,39.30934,-76.62302,LARCENY,0,CENTRAL,Bolton Hill,0.0,1.0,2011-06-10 22:00:00,0.6711330203383605,8,1
532.0,39.34662,-76.66649,BURGLARY,0,NORTHERN,Cylburn,1.0,1.0,2015-06-24 08:00:00,6.1749179621991965,3,15
913.0,39.23554,-76.60367,COMMON ASSAULT,1,SOUTHERN,Brooklyn,0.0,1.0,2011-08-06 03:40:00,8.066092547133708,2,21
722.0,39.29573,-76.64572,ARSON,0,WESTERN,Harlem Park,1.0,0.0,2014-07-26 18:28:00,2.902150809047683,7,41
731.0,39.318,-76.65821,LARCENY,0,NORTHWESTERN,Mondawmin,1.0,1.0,2011-09-23 16:30:00,3.8488791505708857,6,1
912.0,39.23448,-76.59629,COMMON ASSAULT,1,SOUTHERN,Fairfield Area,1.0,1.0,2012-01-03 09:35:00,8.286877267374647,4,21
442.0,39.32469,-76.5591,LARCENY FROM AUTO,0,NORTHEASTERN,Parkside,0.0,1.0,2013-11-13 21:40:00,5.226141688306061,8,2
822.0,39.29783,-76.69351,COMMON ASSAULT,1,SOUTHWESTERN,Rognel Heights,1.0,1.0,2012-05-19 05:00:00,6.790195442819026,2,21
221.0,39.29488,-76.5835,COMMON ASSAULT,1,SOUTHEASTERN,Patterson Place,1.0,1.0,2014-06-23 20:00:00,3.097866333286712,7,21
323.0,39.29916,-76.57493,COMMON ASSAULT,1,EASTERN,Madison-Eastend,1.0,1.0,2015-10-25 02:50:00,3.62081258327271,1,21
141.0,39.3014,-76.6197,LARCENY,0,CENTRAL,Mid-Town Belvedere,1.0,1.0,2014-05-20 23:13:00,0.7614012301721751,8,1
111.0,39.29353,-76.61813,BURGLARY,0,CENTRAL,Downtown,1.0,0.0,2013-04-23 16:40:00,1.5654719479262313,6,15
221.0,39.29873,-76.58426,BURGLARY,0,EASTERN,McElderry Park,1.0,1.0,2012-10-09 19:30:00,2.8676360778916847,7,15
721.0,39.29479,-76.6554,COMMON ASSAULT,1,WESTERN,Rosemont Homeowners/Tenants,1.0,1.0,2011-12-24 23:40:00,3.70399460524844,8,21
212.0,39.29184,-76.58531,LARCENY FROM AUTO,0,SOUTHEASTERN,Butcher's Hill,0.0,1.0,2011-11-11 17:00:00,3.1339351916411444,6,2
931.0,39.28805,-76.63673,BURGLARY,0,SOUTHERN,Hollins Market,1.0,1.0,2014-01-07 01:01:00,2.8232658006748323,1,15
241.0,39.29166,-76.5616,COMMON ASSAULT,1,SOUTHEASTERN,Kresson,0.0,1.0,2015-11-13 23:32:00,4.969862674490251,8,21
423.0,39.36041,-76.56771,BURGLARY,0,NORTHEASTERN,Hamilton Hills,1.0,1.0,2011-05-10 08:00:00,7.186989391750704,3,15
221.0,39.29541,-76.58141,LARCENY,0,SOUTHEASTERN,McElderry Park,0.0,1.0,2014-08-08 01:00:00,3.234447980778444,1,1
412.0,39.33255,-76.58896,COMMON ASSAULT,1,NORTHEASTERN,Ednor Gardens-Lakeside,1.0,1.0,2011-04-13 14:15:00,3.6110392526533466,5,21
142.0,39.29632,-76.61567,BURGLARY,0,CENTRAL,Mount Vernon,1.0,0.0,2015-06-19 18:00:00,1.2400188243974979,7,15
732.0,39.31526,-76.64522,BURGLARY,0,WESTERN,Parkview/Woodbrook,1.0,1.0,2015-11-12 13:00:00,2.691801979270505,5,15
441.0,39.3307,-76.53194,AGG. ASSAULT,2,NORTHEASTERN,Cedonia,0.0,0.0,2013-06-18 09:50:00,7.648978391135602,4,32
531.0,39.32727,-76.63724,BURGLARY,0,NORTHERN,Jones Falls Area,1.0,1.0,2016-03-26 15:00:00,2.883795962696985,6,15
424.0,39.36964,-76.54363,BURGLARY,0,NORTHEASTERN,North Harford Road,1.0,1.0,2012-05-07 13:15:00,9.282008053804484,5,15
622.0,39.33167,-76.69882,BURGLARY,0,NORTHWESTERN,Howard Park,0.0,1.0,2015-09-24 12:00:00,7.64959072453881,5,15
423.0,39.36714,-76.55884,COMMON ASSAULT,1,NORTHEASTERN,Hamilton Hills,0.0,1.0,2013-08-14 08:15:00,8.239988394781463,3,21
911.0,39.22226,-76.58763,COMMON ASSAULT,1,SOUTHERN,Curtis Bay,1.0,1.0,2013-06-25 01:00:00,9.77884140870227,1,21
321.0,39.29544,-76.58724,BURGLARY,0,EASTERN,CARE,1.0,1.0,2016-01-13 08:00:00,2.7840129220870806,3,15
911.0,39.23216,-76.58911,LARCENY,0,SOUTHERN,Fairfield Area,0.0,1.0,2012-01-14 01:00:00,8.681457057844957,1,1
411.0,39.32729,-76.58708,LARCENY,0,NORTHEASTERN,Coldstream Homestead Montebello,0.0,1.0,2015-05-11 12:15:00,3.2994034636886194,5,1
426.0,39.34434,-76.54961,BURGLARY,0,NORTHEASTERN,Waltherson,0.0,1.0,2016-04-26 07:45:00,7.004414980110258,3,15
911.0,39.23075,-76.59152,BURGLARY,0,SOUTHERN,Curtis Bay,1.0,1.0,2011-11-13 14:00:00,8.781559867862116,5,15
731.0,39.31076,-76.65186,AUTO THEFT,0,WESTERN,Mondawmin,0.0,1.0,2013-07-01 18:30:00,3.141410823269627,7,3
433.0,39.30575,-76.55375,AUTO THEFT,0,NORTHEASTERN,Armistead Gardens,0.0,1.0,2013-12-13 00:00:00,5.326982826282731,1,3
823.0,39.29514,-76.71048,LARCENY,0,SOUTHWESTERN,West Hills,1.0,1.0,2013-11-14 23:00:00,8.28010017377478,8,1
721.0,39.29825,-76.66163,AUTO THEFT,0,WESTERN,Mosher,0.0,1.0,2015-05-27 20:30:00,4.091719428972019,7,3
141.0,39.31218,-76.61703,RAPE,0,NORTHERN,Charles North,1.0,0.0,2012-04-09 10:05:06,0.5381765372990651,4,52
833.0,39.27542,-76.68805,AUTO THEFT,0,SOUTHWESTERN,Yale Heights,0.0,1.0,2013-07-23 15:00:00,7.183004346498834,6,3
613.0,39.3454,-76.67783,AUTO THEFT,0,NORTHWESTERN,Central Park Heights,0.0,1.0,2016-11-06 23:00:00,6.81626839707454,8,3
442.0,39.32853,-76.56192,COMMON ASSAULT,1,NORTHEASTERN,Belair-Edison,1.0,1.0,2015-12-02 22:15:00,5.179675137826844,8,21
141.0,39.30122,-76.61587,LARCENY,0,CENTRAL,Mid-Town Belvedere,0.0,1.0,2013-10-17 00:43:00,0.6953682125098342,1,1
415.0,39.3568,-76.57733,AGG. ASSAULT,2,NORTHEASTERN,Loch Raven,1.0,0.0,2013-11-05 22:50:00,6.399254821281296,8,32
232.0,39.28032,-76.5764,ROBBERY - STREET,4,SOUTHEASTERN,Canton,0.0,0.0,2016-03-10 21:37:00,4.528536681299578,8,11
431.0,39.31433,-76.58683,ASSAULT BY THREAT,0,NORTHEASTERN,Clifton Park,1.0,0.0,2011-03-25 11:00:00,2.591357667750463,4,31
922.0,39.25302,-76.62326,COMMON ASSAULT,1,SOUTHERN,Cherry Hill,1.0,1.0,2013-05-27 13:00:00,6.09185170050762,5,21
113.0,39.28652,-76.61468,COMMON ASSAULT,1,CENTRAL,Downtown West,0.0,1.0,2011-05-28 21:20:00,2.3313884726131877,8,21
213.0,39.28242,-76.59693,LARCENY,0,SOUTHEASTERN,Fells Point,1.0,1.0,2015-03-01 17:00:00,3.2165964196209265,6,1
133.0,39.31243,-76.63587,AGG. ASSAULT,2,CENTRAL,Reservoir Hill,1.0,0.0,2012-03-07 09:40:00,1.829114770079324,4,32
712.0,39.28948,-76.63222,SHOOTING,4,WESTERN,Poppleton,0.0,0.0,2013-12-12 08:07:00,2.459284424772623,3,51
211.0,39.29289,-76.60153,AGG. ASSAULT,3,SOUTHEASTERN,Pleasant View Gardens,1.0,0.0,2013-12-03 21:00:00,2.024149668387439,8,32
425.0,39.34753,-76.55298,COMMON ASSAULT,1,NORTHEASTERN,Glenham-Belhar,1.0,1.0,2013-01-01 22:39:00,6.9919824942824995,8,21
741.0,39.30961,-76.65043,COMMON ASSAULT,1,WESTERN,Easterwood,1.0,1.0,2013-06-27 00:51:00,3.006414116158203,1,21
211.0,39.28725,-76.59846,LARCENY FROM AUTO,0,SOUTHEASTERN,Little Italy,0.0,1.0,2011-08-15 18:00:00,2.6898682361228943,7,2
922.0,39.24587,-76.62039,AGG. ASSAULT,2,SOUTHERN,Cherry Hill,1.0,0.0,2015-07-09 17:15:00,6.86374493669684,6,32
241.0,39.28922,-76.53907,ARSON,0,SOUTHEASTERN,Bayview,0.0,0.0,2012-03-09 03:04:00,6.893333398095285,2,41
423.0,39.3521,-76.56526,BURGLARY,0,NORTHEASTERN,Hamilton Hills,1.0,1.0,2016-01-16 18:26:00,6.5882780883910055,7,15
642.0,39.3345,-76.67921,LARCENY,0,NORTHWESTERN,Callaway-Garrison,1.0,1.0,2011-03-11 00:01:00,6.24431941565564,1,1
211.0,39.28731,-76.59717,AGG. ASSAULT,2,SOUTHEASTERN,Perkins Homes,1.0,0.0,2016-04-03 05:26:00,2.7469063899468447,2,32
931.0,39.28728,-76.63253,LARCENY FROM AUTO,0,SOUTHERN,Hollins Market,0.0,1.0,2011-05-16 05:30:00,2.6766077418250767,2,2
212.0,39.28798,-76.58586,LARCENY FROM AUTO,0,SOUTHEASTERN,Upper Fells Point,0.0,1.0,2012-05-05 10:30:00,3.35472972725107,4,2
212.0,39.2869,-76.58548,BURGLARY,0,SOUTHEASTERN,Upper Fells Point,1.0,1.0,2013-06-26 09:00:00,3.458045391368602,4,15
122.0,39.29113,-76.6293,COMMON ASSAULT,1,CENTRAL,Poppleton,1.0,1.0,2011-08-27 19:15:00,2.166032305425408,7,21
113.0,39.28755,-76.6195,LARCENY,0,CENTRAL,Downtown West,1.0,1.0,2012-07-21 02:00:00,2.2406690159782743,1,1
731.0,39.31578,-76.65245,LARCENY,0,WESTERN,Mondawmin,1.0,1.0,2016-07-09 22:36:00,3.302688396033611,8,1
231.0,39.28654,-76.56989,ROBBERY - STREET,0,SOUTHEASTERN,Highlandtown,0.0,0.0,2013-12-17 03:20:00,4.571993259084423,2,11
113.0,39.28634,-76.61946,AUTO THEFT,0,CENTRAL,Downtown West,0.0,0.0,2014-11-17 15:34:00,2.3733409386138855,6,3
424.0,39.36271,-76.55251,AUTO THEFT,0,NORTHEASTERN,Westfield,0.0,1.0,2013-04-20 14:00:00,8.198559694738094,5,3
323.0,39.30049,-76.58237,AGG. ASSAULT,4,EASTERN,Milton-Montford,0.0,1.0,2011-01-29 12:00:00,2.9639668800377206,5,32
444.0,39.32578,-76.53632,COMMON ASSAULT,1,NORTHEASTERN,Frankford,1.0,1.0,2014-01-10 06:30:00,7.120176053161754,3,21
413.0,39.34251,-76.59274,LARCENY,0,NORTHEASTERN,New Northwood,0.0,1.0,2014-12-24 13:30:00,4.365956423923879,5,1
743.0,39.30314,-76.64618,COMMON ASSAULT,1,WESTERN,Sandtown-Winchester,0.0,1.0,2011-09-06 23:50:00,2.6750075876136394,8,21
233.0,39.28498,-76.56321,LARCENY FROM AUTO,0,SOUTHEASTERN,Brewers Hill,0.0,1.0,2014-10-19 12:00:00,5.157250703159719,5,2
343.0,39.30516,-76.59998,COMMON ASSAULT,1,EASTERN,Oliver,0.0,1.0,2013-11-09 02:00:00,1.3691444593203548,1,21
323.0,39.29926,-76.57811,AUTO THEFT,0,EASTERN,Madison-Eastend,0.0,0.0,2014-02-21 21:00:00,3.3538625198227776,8,3
332.0,39.30641,-76.57384,ROBBERY - RESIDENCE,4,EASTERN,Berea,1.0,0.0,2012-11-01 16:10:00,3.5964516495935483,6,14
313.0,39.29873,-76.59716,COMMON ASSAULT,1,EASTERN,Gay Street,1.0,1.0,2016-05-24 09:24:00,1.8615159332483011,4,21
622.0,39.32137,-76.70641,BURGLARY,0,NORTHWESTERN,Purnell,1.0,1.0,2016-06-22 08:30:00,7.965508047446527,3,15
241.0,39.28996,-76.54202,LARCENY,0,SOUTHEASTERN,Bayview,1.0,1.0,2012-11-27 20:00:00,6.62640738334082,7,1
723.0,39.30504,-76.65257,COMMON ASSAULT,1,WESTERN,Coppin Heights/Ash-Co-East,1.0,1.0,2016-04-11 11:15:00,3.1926846032874017,4,21
921.0,39.26336,-76.63476,LARCENY FROM AUTO,0,SOUTHERN,Westport,0.0,1.0,2013-06-05 21:00:00,5.175720431318216,8,2
211.0,39.29335,-76.60304,LARCENY FROM AUTO,0,SOUTHEASTERN,Pleasant View Gardens,0.0,1.0,2016-03-22 18:00:00,1.9067852835921255,7,2
311.0,39.30263,-76.61024,LARCENY FROM AUTO,0,EASTERN,Johnston Square,0.0,1.0,2013-10-22 14:45:00,0.7091745459630419,5,2
